tgl_hari_krj,musim_hari,hari_kerja,jml_musim_hari,tgl_hari_jam,musim_jam,jam,jml_musim_jam
2012-12-10,Winter,1.0,26.0,,,,
2012-12-17,Winter,1.0,26.0,,,,
2011-09-27,Winter,2.0,26.0,,,,
2011-10-04,Winter,2.0,26.0,,,,
2011-10-11,Winter,2.0,26.0,,,,
2011-10-18,Winter,2.0,26.0,,,,
2011-10-25,Winter,2.0,26.0,,,,
2011-11-01,Winter,2.0,26.0,,,,
2011-11-08,Winter,2.0,26.0,,,,
2011-11-15,Winter,2.0,26.0,,,,
2011-11-22,Winter,2.0,26.0,,,,
2011-11-29,Winter,2.0,26.0,,,,
2011-12-06,Winter,2.0,26.0,,,,
2011-12-13,Winter,2.0,26.0,,,,
2011-12-20,Winter,2.0,26.0,,,,
2012-09-25,Winter,2.0,26.0,,,,
2012-10-02,Winter,2.0,26.0,,,,
2012-10-09,Winter,2.0,26.0,,,,
2012-10-16,Winter,2.0,26.0,,,,
2012-10-23,Winter,2.0,26.0,,,,
2012-10-30,Winter,2.0,26.0,,,,
2012-11-06,Winter,2.0,26.0,,,,
2012-11-13,Winter,2.0,26.0,,,,
2012-11-20,Winter,2.0,26.0,,,,
2012-11-27,Winter,2.0,26.0,,,,
2012-12-04,Winter,2.0,26.0,,,,
2012-12-11,Winter,2.0,26.0,,,,
2012-12-18,Winter,2.0,26.0,,,,
2011-09-28,Winter,3.0,25.0,,,,
2011-10-05,Winter,3.0,25.0,,,,
2011-10-12,Winter,3.0,25.0,,,,
2011-10-19,Winter,3.0,25.0,,,,
2011-10-26,Winter,3.0,25.0,,,,
2011-11-02,Winter,3.0,25.0,,,,
2011-11-09,Winter,3.0,25.0,,,,
2011-11-16,Winter,3.0,25.0,,,,
2011-11-23,Winter,3.0,25.0,,,,
2011-11-30,Winter,3.0,25.0,,,,
2011-12-07,Winter,3.0,25.0,,,,
2011-12-14,Winter,3.0,25.0,,,,
2012-09-26,Winter,3.0,25.0,,,,
2012-10-03,Winter,3.0,25.0,,,,
2012-10-10,Winter,3.0,25.0,,,,
2012-10-17,Winter,3.0,25.0,,,,
2012-10-24,Winter,3.0,25.0,,,,
2012-10-31,Winter,3.0,25.0,,,,
2012-11-07,Winter,3.0,25.0,,,,
2012-11-14,Winter,3.0,25.0,,,,
2012-11-21,Winter,3.0,25.0,,,,
2012-11-28,Winter,3.0,25.0,,,,
2012-12-05,Winter,3.0,25.0,,,,
2012-12-12,Winter,3.0,25.0,,,,
2012-12-19,Winter,3.0,25.0,,,,
2011-09-29,Winter,4.0,25.0,,,,
2011-10-06,Winter,4.0,25.0,,,,
2011-10-13,Winter,4.0,25.0,,,,
2011-10-20,Winter,4.0,25.0,,,,
2011-10-27,Winter,4.0,25.0,,,,
2011-11-03,Winter,4.0,25.0,,,,
2011-11-10,Winter,4.0,25.0,,,,
2011-11-17,Winter,4.0,25.0,,,,
2011-11-24,Winter,4.0,25.0,,,,
2011-12-01,Winter,4.0,25.0,,,,
2011-12-08,Winter,4.0,25.0,,,,
2011-12-15,Winter,4.0,25.0,,,,
2012-09-27,Winter,4.0,25.0,,,,
2012-10-04,Winter,4.0,25.0,,,,
2012-10-11,Winter,4.0,25.0,,,,
2012-10-18,Winter,4.0,25.0,,,,
2012-10-25,Winter,4.0,25.0,,,,
2012-11-01,Winter,4.0,25.0,,,,
2012-11-08,Winter,4.0,25.0,,,,
2012-11-15,Winter,4.0,25.0,,,,
2012-11-22,Winter,4.0,25.0,,,,
2012-11-29,Winter,4.0,25.0,,,,
2012-12-06,Winter,4.0,25.0,,,,
2012-12-13,Winter,4.0,25.0,,,,
2012-12-20,Winter,4.0,25.0,,,,
2011-09-23,Winter,5.0,25.0,,,,
2011-09-30,Winter,5.0,25.0,,,,
2011-10-07,Winter,5.0,25.0,,,,
2011-10-14,Winter,5.0,25.0,,,,
2011-10-21,Winter,5.0,25.0,,,,
2011-10-28,Winter,5.0,25.0,,,,
2011-11-04,Winter,5.0,25.0,,,,
2011-11-11,Winter,5.0,25.0,,,,
2011-11-18,Winter,5.0,25.0,,,,
2011-11-25,Winter,5.0,25.0,,,,
2011-12-02,Winter,5.0,25.0,,,,
2011-12-09,Winter,5.0,25.0,,,,
2011-12-16,Winter,5.0,25.0,,,,
2012-09-28,Winter,5.0,25.0,,,,
2012-10-05,Winter,5.0,25.0,,,,
2012-10-12,Winter,5.0,25.0,,,,
2012-10-19,Winter,5.0,25.0,,,,
2012-10-26,Winter,5.0,25.0,,,,
2012-11-02,Winter,5.0,25.0,,,,
2012-11-09,Winter,5.0,25.0,,,,
2012-11-16,Winter,5.0,25.0,,,,
2012-11-23,Winter,5.0,25.0,,,,
2012-11-30,Winter,5.0,25.0,,,,
2012-12-07,Winter,5.0,25.0,,,,
2012-12-14,Winter,5.0,25.0,,,,
2011-09-24,Winter,6.0,25.0,,,,
2011-10-01,Winter,6.0,25.0,,,,
2011-10-08,Winter,6.0,25.0,,,,
2011-10-15,Winter,6.0,25.0,,,,
2011-10-22,Winter,6.0,25.0,,,,
2011-10-29,Winter,6.0,25.0,,,,
2011-11-05,Winter,6.0,25.0,,,,
2011-11-12,Winter,6.0,25.0,,,,
2011-11-19,Winter,6.0,25.0,,,,
2011-11-26,Winter,6.0,25.0,,,,
2011-12-03,Winter,6.0,25.0,,,,
2011-12-10,Winter,6.0,25.0,,,,
2011-12-17,Winter,6.0,25.0,,,,
2012-09-29,Winter,6.0,25.0,,,,
2012-10-06,Winter,6.0,25.0,,,,
2012-10-13,Winter,6.0,25.0,,,,
2012-10-20,Winter,6.0,25.0,,,,
2012-10-27,Winter,6.0,25.0,,,,
2012-11-03,Winter,6.0,25.0,,,,
2012-11-10,Winter,6.0,25.0,,,,
2012-11-17,Winter,6.0,25.0,,,,
2012-11-24,Winter,6.0,25.0,,,,
2012-12-01,Winter,6.0,25.0,,,,
2012-12-08,Winter,6.0,25.0,,,,
2012-12-15,Winter,6.0,25.0,,,,
,,,,2011-06-21,Fall,0.0,187.0
,,,,2011-06-22,Fall,0.0,187.0
,,,,2011-06-23,Fall,0.0,187.0
,,,,2011-06-24,Fall,0.0,187.0
,,,,2011-06-25,Fall,0.0,187.0
,,,,2011-06-26,Fall,0.0,187.0
,,,,2011-06-27,Fall,0.0,187.0
,,,,2011-06-28,Fall,0.0,187.0
,,,,2011-06-29,Fall,0.0,187.0
,,,,2011-06-30,Fall,0.0,187.0
,,,,2011-07-01,Fall,0.0,187.0
,,,,2011-07-02,Fall,0.0,187.0
,,,,2011-07-03,Fall,0.0,187.0
,,,,2011-07-04,Fall,0.0,187.0
,,,,2011-07-05,Fall,0.0,187.0
,,,,2011-07-06,Fall,0.0,187.0
,,,,2011-07-07,Fall,0.0,187.0
,,,,2011-07-08,Fall,0.0,187.0
,,,,2011-07-09,Fall,0.0,187.0
,,,,2011-07-10,Fall,0.0,187.0
,,,,2011-07-11,Fall,0.0,187.0
,,,,2011-07-12,Fall,0.0,187.0
,,,,2011-07-13,Fall,0.0,187.0
,,,,2011-07-14,Fall,0.0,187.0
,,,,2011-07-15,Fall,0.0,187.0
,,,,2011-07-16,Fall,0.0,187.0
,,,,2011-07-17,Fall,0.0,187.0
,,,,2011-07-18,Fall,0.0,187.0
,,,,2011-07-19,Fall,0.0,187.0
,,,,2011-07-20,Fall,0.0,187.0
,,,,2011-07-21,Fall,0.0,187.0
,,,,2011-07-22,Fall,0.0,187.0
,,,,2011-07-23,Fall,0.0,187.0
,,,,2011-07-24,Fall,0.0,187.0
,,,,2011-07-25,Fall,0.0,187.0
,,,,2011-07-26,Fall,0.0,187.0
,,,,2011-07-27,Fall,0.0,187.0
,,,,2011-07-28,Fall,0.0,187.0
,,,,2011-07-29,Fall,0.0,187.0
,,,,2011-07-30,Fall,0.0,187.0
,,,,2011-07-31,Fall,0.0,187.0
,,,,2011-08-01,Fall,0.0,187.0
,,,,2011-08-02,Fall,0.0,187.0
,,,,2011-08-03,Fall,0.0,187.0
,,,,2011-08-04,Fall,0.0,187.0
,,,,2011-08-05,Fall,0.0,187.0
,,,,2011-08-06,Fall,0.0,187.0
,,,,2011-08-07,Fall,0.0,187.0
,,,,2011-08-08,Fall,0.0,187.0
,,,,2011-08-09,Fall,0.0,187.0
,,,,2011-08-10,Fall,0.0,187.0
,,,,2011-08-11,Fall,0.0,187.0
,,,,2011-08-12,Fall,0.0,187.0
,,,,2011-08-13,Fall,0.0,187.0
,,,,2011-08-14,Fall,0.0,187.0
,,,,2011-08-15,Fall,0.0,187.0
,,,,2011-08-16,Fall,0.0,187.0
,,,,2011-08-17,Fall,0.0,187.0
,,,,2011-08-18,Fall,0.0,187.0
,,,,2011-08-19,Fall,0.0,187.0
,,,,2011-08-20,Fall,0.0,187.0
,,,,2011-08-21,Fall,0.0,187.0
,,,,2011-08-22,Fall,0.0,187.0
,,,,2011-08-23,Fall,0.0,187.0
,,,,2011-08-24,Fall,0.0,187.0
,,,,2011-08-25,Fall,0.0,187.0
,,,,2011-08-26,Fall,0.0,187.0
,,,,2011-08-27,Fall,0.0,187.0
,,,,2011-08-29,Fall,0.0,187.0
,,,,2011-08-30,Fall,0.0,187.0
,,,,2011-08-31,Fall,0.0,187.0
,,,,2011-09-01,Fall,0.0,187.0
,,,,2011-09-02,Fall,0.0,187.0
,,,,2011-09-03,Fall,0.0,187.0
,,,,2011-09-04,Fall,0.0,187.0
,,,,2011-09-05,Fall,0.0,187.0
,,,,2011-09-06,Fall,0.0,187.0
,,,,2011-09-07,Fall,0.0,187.0
,,,,2011-09-08,Fall,0.0,187.0
,,,,2011-09-09,Fall,0.0,187.0
,,,,2011-09-10,Fall,0.0,187.0
,,,,2011-09-11,Fall,0.0,187.0
,,,,2011-09-12,Fall,0.0,187.0
,,,,2011-09-13,Fall,0.0,187.0
,,,,2011-09-14,Fall,0.0,187.0
,,,,2011-09-15,Fall,0.0,187.0
,,,,2011-09-16,Fall,0.0,187.0
,,,,2011-09-17,Fall,0.0,187.0
,,,,2011-09-18,Fall,0.0,187.0
,,,,2011-09-19,Fall,0.0,187.0
,,,,2011-09-20,Fall,0.0,187.0
,,,,2011-09-21,Fall,0.0,187.0
,,,,2011-09-22,Fall,0.0,187.0
,,,,2012-06-21,Fall,0.0,187.0
,,,,2012-06-22,Fall,0.0,187.0
,,,,2012-06-23,Fall,0.0,187.0
,,,,2012-06-24,Fall,0.0,187.0
,,,,2012-06-25,Fall,0.0,187.0
,,,,2012-06-26,Fall,0.0,187.0
,,,,2012-06-27,Fall,0.0,187.0
,,,,2012-06-28,Fall,0.0,187.0
,,,,2012-06-29,Fall,0.0,187.0
,,,,2012-06-30,Fall,0.0,187.0
,,,,2012-07-01,Fall,0.0,187.0
,,,,2012-07-02,Fall,0.0,187.0
,,,,2012-07-03,Fall,0.0,187.0
,,,,2012-07-04,Fall,0.0,187.0
,,,,2012-07-05,Fall,0.0,187.0
,,,,2012-07-06,Fall,0.0,187.0
,,,,2012-07-07,Fall,0.0,187.0
,,,,2012-07-08,Fall,0.0,187.0
,,,,2012-07-09,Fall,0.0,187.0
,,,,2012-07-10,Fall,0.0,187.0
,,,,2012-07-11,Fall,0.0,187.0
,,,,2012-07-12,Fall,0.0,187.0
,,,,2012-07-13,Fall,0.0,187.0
,,,,2012-07-14,Fall,0.0,187.0
,,,,2012-07-15,Fall,0.0,187.0
,,,,2012-07-16,Fall,0.0,187.0
,,,,2012-07-17,Fall,0.0,187.0
,,,,2012-07-18,Fall,0.0,187.0
,,,,2012-07-19,Fall,0.0,187.0
,,,,2012-07-20,Fall,0.0,187.0
,,,,2012-07-21,Fall,0.0,187.0
,,,,2012-07-22,Fall,0.0,187.0
,,,,2012-07-23,Fall,0.0,187.0
,,,,2012-07-24,Fall,0.0,187.0
,,,,2012-07-25,Fall,0.0,187.0
,,,,2012-07-26,Fall,0.0,187.0
,,,,2012-07-27,Fall,0.0,187.0
,,,,2012-07-28,Fall,0.0,187.0
,,,,2012-07-29,Fall,0.0,187.0
,,,,2012-07-30,Fall,0.0,187.0
,,,,2012-07-31,Fall,0.0,187.0
,,,,2012-08-01,Fall,0.0,187.0
,,,,2012-08-02,Fall,0.0,187.0
,,,,2012-08-03,Fall,0.0,187.0
,,,,2012-08-04,Fall,0.0,187.0
,,,,2012-08-05,Fall,0.0,187.0
,,,,2012-08-06,Fall,0.0,187.0
,,,,2012-08-07,Fall,0.0,187.0
,,,,2012-08-08,Fall,0.0,187.0
,,,,2012-08-09,Fall,0.0,187.0
,,,,2012-08-10,Fall,0.0,187.0
,,,,2012-08-11,Fall,0.0,187.0
,,,,2012-08-12,Fall,0.0,187.0
,,,,2012-08-13,Fall,0.0,187.0
,,,,2012-08-14,Fall,0.0,187.0
,,,,2012-08-15,Fall,0.0,187.0
,,,,2012-08-16,Fall,0.0,187.0
,,,,2012-08-17,Fall,0.0,187.0
,,,,2012-08-18,Fall,0.0,187.0
,,,,2012-08-19,Fall,0.0,187.0
,,,,2012-08-20,Fall,0.0,187.0
,,,,2012-08-21,Fall,0.0,187.0
,,,,2012-08-22,Fall,0.0,187.0
,,,,2012-08-23,Fall,0.0,187.0
,,,,2012-08-24,Fall,0.0,187.0
,,,,2012-08-25,Fall,0.0,187.0
,,,,2012-08-26,Fall,0.0,187.0
,,,,2012-08-27,Fall,0.0,187.0
,,,,2012-08-28,Fall,0.0,187.0
,,,,2012-08-29,Fall,0.0,187.0
,,,,2012-08-30,Fall,0.0,187.0
,,,,2012-08-31,Fall,0.0,187.0
,,,,2012-09-01,Fall,0.0,187.0
,,,,2012-09-02,Fall,0.0,187.0
,,,,2012-09-03,Fall,0.0,187.0
,,,,2012-09-04,Fall,0.0,187.0
,,,,2012-09-05,Fall,0.0,187.0
,,,,2012-09-06,Fall,0.0,187.0
,,,,2012-09-07,Fall,0.0,187.0
,,,,2012-09-08,Fall,0.0,187.0
,,,,2012-09-09,Fall,0.0,187.0
,,,,2012-09-10,Fall,0.0,187.0
,,,,2012-09-11,Fall,0.0,187.0
,,,,2012-09-12,Fall,0.0,187.0
,,,,2012-09-13,Fall,0.0,187.0
,,,,2012-09-14,Fall,0.0,187.0
,,,,2012-09-15,Fall,0.0,187.0
,,,,2012-09-16,Fall,0.0,187.0
,,,,2012-09-17,Fall,0.0,187.0
,,,,2012-09-18,Fall,0.0,187.0
,,,,2012-09-19,Fall,0.0,187.0
,,,,2012-09-20,Fall,0.0,187.0
,,,,2012-09-21,Fall,0.0,187.0
,,,,2012-09-22,Fall,0.0,187.0
,,,,2011-06-21,Fall,1.0,186.0
,,,,2011-06-22,Fall,1.0,186.0
,,,,2011-06-23,Fall,1.0,186.0
,,,,2011-06-24,Fall,1.0,186.0
,,,,2011-06-25,Fall,1.0,186.0
,,,,2011-06-26,Fall,1.0,186.0
,,,,2011-06-27,Fall,1.0,186.0
,,,,2011-06-28,Fall,1.0,186.0
,,,,2011-06-29,Fall,1.0,186.0
,,,,2011-06-30,Fall,1.0,186.0
,,,,2011-07-01,Fall,1.0,186.0
,,,,2011-07-02,Fall,1.0,186.0
,,,,2011-07-03,Fall,1.0,186.0
,,,,2011-07-04,Fall,1.0,186.0
,,,,2011-07-05,Fall,1.0,186.0
,,,,2011-07-06,Fall,1.0,186.0
,,,,2011-07-07,Fall,1.0,186.0
,,,,2011-07-08,Fall,1.0,186.0
,,,,2011-07-09,Fall,1.0,186.0
,,,,2011-07-10,Fall,1.0,186.0
,,,,2011-07-11,Fall,1.0,186.0
,,,,2011-07-12,Fall,1.0,186.0
,,,,2011-07-13,Fall,1.0,186.0
,,,,2011-07-14,Fall,1.0,186.0
,,,,2011-07-15,Fall,1.0,186.0
,,,,2011-07-16,Fall,1.0,186.0
,,,,2011-07-17,Fall,1.0,186.0
,,,,2011-07-18,Fall,1.0,186.0
,,,,2011-07-19,Fall,1.0,186.0
,,,,2011-07-20,Fall,1.0,186.0
,,,,2011-07-21,Fall,1.0,186.0
,,,,2011-07-22,Fall,1.0,186.0
,,,,2011-07-23,Fall,1.0,186.0
,,,,2011-07-24,Fall,1.0,186.0
,,,,2011-07-25,Fall,1.0,186.0
,,,,2011-07-26,Fall,1.0,186.0
,,,,2011-07-27,Fall,1.0,186.0
,,,,2011-07-28,Fall,1.0,186.0
,,,,2011-07-29,Fall,1.0,186.0
,,,,2011-07-30,Fall,1.0,186.0
,,,,2011-07-31,Fall,1.0,186.0
,,,,2011-08-01,Fall,1.0,186.0
,,,,2011-08-02,Fall,1.0,186.0
,,,,2011-08-03,Fall,1.0,186.0
,,,,2011-08-04,Fall,1.0,186.0
,,,,2011-08-05,Fall,1.0,186.0
,,,,2011-08-06,Fall,1.0,186.0
,,,,2011-08-07,Fall,1.0,186.0
,,,,2011-08-08,Fall,1.0,186.0
,,,,2011-08-09,Fall,1.0,186.0
,,,,2011-08-10,Fall,1.0,186.0
,,,,2011-08-11,Fall,1.0,186.0
,,,,2011-08-12,Fall,1.0,186.0
,,,,2011-08-13,Fall,1.0,186.0
,,,,2011-08-14,Fall,1.0,186.0
,,,,2011-08-15,Fall,1.0,186.0
,,,,2011-08-16,Fall,1.0,186.0
,,,,2011-08-17,Fall,1.0,186.0
,,,,2011-08-18,Fall,1.0,186.0
,,,,2011-08-19,Fall,1.0,186.0
,,,,2011-08-20,Fall,1.0,186.0
,,,,2011-08-21,Fall,1.0,186.0
,,,,2011-08-22,Fall,1.0,186.0
,,,,2011-08-23,Fall,1.0,186.0
,,,,2011-08-24,Fall,1.0,186.0
,,,,2011-08-25,Fall,1.0,186.0
,,,,2011-08-26,Fall,1.0,186.0
,,,,2011-08-27,Fall,1.0,186.0
,,,,2011-08-29,Fall,1.0,186.0
,,,,2011-08-30,Fall,1.0,186.0
,,,,2011-08-31,Fall,1.0,186.0
,,,,2011-09-01,Fall,1.0,186.0
,,,,2011-09-02,Fall,1.0,186.0
,,,,2011-09-03,Fall,1.0,186.0
,,,,2011-09-04,Fall,1.0,186.0
,,,,2011-09-05,Fall,1.0,186.0
,,,,2011-09-07,Fall,1.0,186.0
,,,,2011-09-08,Fall,1.0,186.0
,,,,2011-09-09,Fall,1.0,186.0
,,,,2011-09-10,Fall,1.0,186.0
,,,,2011-09-11,Fall,1.0,186.0
,,,,2011-09-12,Fall,1.0,186.0
,,,,2011-09-13,Fall,1.0,186.0
,,,,2011-09-14,Fall,1.0,186.0
,,,,2011-09-15,Fall,1.0,186.0
,,,,2011-09-16,Fall,1.0,186.0
,,,,2011-09-17,Fall,1.0,186.0
,,,,2011-09-18,Fall,1.0,186.0
,,,,2011-09-19,Fall,1.0,186.0
,,,,2011-09-20,Fall,1.0,186.0
,,,,2011-09-21,Fall,1.0,186.0
,,,,2011-09-22,Fall,1.0,186.0
,,,,2012-06-21,Fall,1.0,186.0
,,,,2012-06-22,Fall,1.0,186.0
,,,,2012-06-23,Fall,1.0,186.0
,,,,2012-06-24,Fall,1.0,186.0
,,,,2012-06-25,Fall,1.0,186.0
,,,,2012-06-26,Fall,1.0,186.0
,,,,2012-06-27,Fall,1.0,186.0
,,,,2012-06-28,Fall,1.0,186.0
,,,,2012-06-29,Fall,1.0,186.0
,,,,2012-06-30,Fall,1.0,186.0
,,,,2012-07-01,Fall,1.0,186.0
,,,,2012-07-02,Fall,1.0,186.0
,,,,2012-07-03,Fall,1.0,186.0
,,,,2012-07-04,Fall,1.0,186.0
,,,,2012-07-05,Fall,1.0,186.0
,,,,2012-07-06,Fall,1.0,186.0
,,,,2012-07-07,Fall,1.0,186.0
,,,,2012-07-08,Fall,1.0,186.0
,,,,2012-07-09,Fall,1.0,186.0
,,,,2012-07-10,Fall,1.0,186.0
,,,,2012-07-11,Fall,1.0,186.0
,,,,2012-07-12,Fall,1.0,186.0
,,,,2012-07-13,Fall,1.0,186.0
,,,,2012-07-14,Fall,1.0,186.0
,,,,2012-07-15,Fall,1.0,186.0
,,,,2012-07-16,Fall,1.0,186.0
,,,,2012-07-17,Fall,1.0,186.0
,,,,2012-07-18,Fall,1.0,186.0
,,,,2012-07-19,Fall,1.0,186.0
,,,,2012-07-20,Fall,1.0,186.0
,,,,2012-07-21,Fall,1.0,186.0
,,,,2012-07-22,Fall,1.0,186.0
,,,,2012-07-23,Fall,1.0,186.0
,,,,2012-07-24,Fall,1.0,186.0
,,,,2012-07-25,Fall,1.0,186.0
,,,,2012-07-26,Fall,1.0,186.0
,,,,2012-07-27,Fall,1.0,186.0
,,,,2012-07-28,Fall,1.0,186.0
,,,,2012-07-29,Fall,1.0,186.0
,,,,2012-07-30,Fall,1.0,186.0
,,,,2012-07-31,Fall,1.0,186.0
,,,,2012-08-01,Fall,1.0,186.0
,,,,2012-08-02,Fall,1.0,186.0
,,,,2012-08-03,Fall,1.0,186.0
,,,,2012-08-04,Fall,1.0,186.0
,,,,2012-08-05,Fall,1.0,186.0
,,,,2012-08-06,Fall,1.0,186.0
,,,,2012-08-07,Fall,1.0,186.0
,,,,2012-08-08,Fall,1.0,186.0
,,,,2012-08-09,Fall,1.0,186.0
,,,,2012-08-10,Fall,1.0,186.0
,,,,2012-08-11,Fall,1.0,186.0
,,,,2012-08-12,Fall,1.0,186.0
,,,,2012-08-13,Fall,1.0,186.0
,,,,2012-08-14,Fall,1.0,186.0
,,,,2012-08-15,Fall,1.0,186.0
,,,,2012-08-16,Fall,1.0,186.0
,,,,2012-08-17,Fall,1.0,186.0
,,,,2012-08-18,Fall,1.0,186.0
,,,,2012-08-19,Fall,1.0,186.0
,,,,2012-08-20,Fall,1.0,186.0
,,,,2012-08-21,Fall,1.0,186.0
,,,,2012-08-22,Fall,1.0,186.0
,,,,2012-08-23,Fall,1.0,186.0
,,,,2012-08-24,Fall,1.0,186.0
,,,,2012-08-25,Fall,1.0,186.0
,,,,2012-08-26,Fall,1.0,186.0
,,,,2012-08-27,Fall,1.0,186.0
,,,,2012-08-28,Fall,1.0,186.0
,,,,2012-08-29,Fall,1.0,186.0
,,,,2012-08-30,Fall,1.0,186.0
,,,,2012-08-31,Fall,1.0,186.0
,,,,2012-09-01,Fall,1.0,186.0
,,,,2012-09-02,Fall,1.0,186.0
,,,,2012-09-03,Fall,1.0,186.0
,,,,2012-09-04,Fall,1.0,186.0
,,,,2012-09-05,Fall,1.0,186.0
,,,,2012-09-06,Fall,1.0,186.0
,,,,2012-09-07,Fall,1.0,186.0
,,,,2012-09-08,Fall,1.0,186.0
,,,,2012-09-09,Fall,1.0,186.0
,,,,2012-09-10,Fall,1.0,186.0
,,,,2012-09-11,Fall,1.0,186.0
,,,,2012-09-12,Fall,1.0,186.0
,,,,2012-09-13,Fall,1.0,186.0
,,,,2012-09-14,Fall,1.0,186.0
,,,,2012-09-15,Fall,1.0,186.0
,,,,2012-09-16,Fall,1.0,186.0
,,,,2012-09-17,Fall,1.0,186.0
,,,,2012-09-18,Fall,1.0,186.0
,,,,2012-09-19,Fall,1.0,186.0
,,,,2012-09-20,Fall,1.0,186.0
,,,,2012-09-21,Fall,1.0,186.0
,,,,2012-09-22,Fall,1.0,186.0
,,,,2011-06-21,Fall,2.0,186.0
,,,,2011-06-22,Fall,2.0,186.0
,,,,2011-06-23,Fall,2.0,186.0
,,,,2011-06-24,Fall,2.0,186.0
,,,,2011-06-25,Fall,2.0,186.0
,,,,2011-06-26,Fall,2.0,186.0
,,,,2011-06-27,Fall,2.0,186.0
,,,,2011-06-28,Fall,2.0,186.0
,,,,2011-06-29,Fall,2.0,186.0
,,,,2011-06-30,Fall,2.0,186.0
,,,,2011-07-01,Fall,2.0,186.0
,,,,2011-07-02,Fall,2.0,186.0
,,,,2011-07-03,Fall,2.0,186.0
,,,,2011-07-04,Fall,2.0,186.0
,,,,2011-07-05,Fall,2.0,186.0
,,,,2011-07-06,Fall,2.0,186.0
,,,,2011-07-07,Fall,2.0,186.0
,,,,2011-07-08,Fall,2.0,186.0
,,,,2011-07-09,Fall,2.0,186.0
,,,,2011-07-10,Fall,2.0,186.0
,,,,2011-07-11,Fall,2.0,186.0
,,,,2011-07-12,Fall,2.0,186.0
,,,,2011-07-13,Fall,2.0,186.0
,,,,2011-07-14,Fall,2.0,186.0
,,,,2011-07-15,Fall,2.0,186.0
,,,,2011-07-16,Fall,2.0,186.0
,,,,2011-07-17,Fall,2.0,186.0
,,,,2011-07-18,Fall,2.0,186.0
,,,,2011-07-19,Fall,2.0,186.0
,,,,2011-07-20,Fall,2.0,186.0
,,,,2011-07-21,Fall,2.0,186.0
,,,,2011-07-22,Fall,2.0,186.0
,,,,2011-07-23,Fall,2.0,186.0
,,,,2011-07-24,Fall,2.0,186.0
,,,,2011-07-25,Fall,2.0,186.0
,,,,2011-07-26,Fall,2.0,186.0
,,,,2011-07-27,Fall,2.0,186.0
,,,,2011-07-28,Fall,2.0,186.0
,,,,2011-07-29,Fall,2.0,186.0
,,,,2011-07-30,Fall,2.0,186.0
,,,,2011-07-31,Fall,2.0,186.0
,,,,2011-08-01,Fall,2.0,186.0
,,,,2011-08-02,Fall,2.0,186.0
,,,,2011-08-03,Fall,2.0,186.0
,,,,2011-08-04,Fall,2.0,186.0
,,,,2011-08-05,Fall,2.0,186.0
,,,,2011-08-06,Fall,2.0,186.0
,,,,2011-08-07,Fall,2.0,186.0
,,,,2011-08-08,Fall,2.0,186.0
,,,,2011-08-09,Fall,2.0,186.0
,,,,2011-08-10,Fall,2.0,186.0
,,,,2011-08-11,Fall,2.0,186.0
,,,,2011-08-12,Fall,2.0,186.0
,,,,2011-08-13,Fall,2.0,186.0
,,,,2011-08-14,Fall,2.0,186.0
,,,,2011-08-15,Fall,2.0,186.0
,,,,2011-08-16,Fall,2.0,186.0
,,,,2011-08-17,Fall,2.0,186.0
,,,,2011-08-18,Fall,2.0,186.0
,,,,2011-08-19,Fall,2.0,186.0
,,,,2011-08-20,Fall,2.0,186.0
,,,,2011-08-21,Fall,2.0,186.0
,,,,2011-08-22,Fall,2.0,186.0
,,,,2011-08-23,Fall,2.0,186.0
,,,,2011-08-24,Fall,2.0,186.0
,,,,2011-08-25,Fall,2.0,186.0
,,,,2011-08-26,Fall,2.0,186.0
,,,,2011-08-27,Fall,2.0,186.0
,,,,2011-08-29,Fall,2.0,186.0
,,,,2011-08-30,Fall,2.0,186.0
,,,,2011-08-31,Fall,2.0,186.0
,,,,2011-09-01,Fall,2.0,186.0
,,,,2011-09-02,Fall,2.0,186.0
,,,,2011-09-03,Fall,2.0,186.0
,,,,2011-09-04,Fall,2.0,186.0
,,,,2011-09-05,Fall,2.0,186.0
,,,,2011-09-06,Fall,2.0,186.0
,,,,2011-09-07,Fall,2.0,186.0
,,,,2011-09-09,Fall,2.0,186.0
,,,,2011-09-10,Fall,2.0,186.0
,,,,2011-09-11,Fall,2.0,186.0
,,,,2011-09-12,Fall,2.0,186.0
,,,,2011-09-13,Fall,2.0,186.0
,,,,2011-09-14,Fall,2.0,186.0
,,,,2011-09-15,Fall,2.0,186.0
,,,,2011-09-16,Fall,2.0,186.0
,,,,2011-09-17,Fall,2.0,186.0
,,,,2011-09-18,Fall,2.0,186.0
,,,,2011-09-19,Fall,2.0,186.0
,,,,2011-09-20,Fall,2.0,186.0
,,,,2011-09-21,Fall,2.0,186.0
,,,,2011-09-22,Fall,2.0,186.0
,,,,2012-06-21,Fall,2.0,186.0
,,,,2012-06-22,Fall,2.0,186.0
,,,,2012-06-23,Fall,2.0,186.0
,,,,2012-06-24,Fall,2.0,186.0
,,,,2012-06-25,Fall,2.0,186.0
,,,,2012-06-26,Fall,2.0,186.0
,,,,2012-06-27,Fall,2.0,186.0
,,,,2012-06-28,Fall,2.0,186.0
,,,,2012-06-29,Fall,2.0,186.0
,,,,2012-06-30,Fall,2.0,186.0
,,,,2012-07-01,Fall,2.0,186.0
,,,,2012-07-02,Fall,2.0,186.0
,,,,2012-07-03,Fall,2.0,186.0
